Id,Predicted
25079735,51.71
21827363,65.94
14027110,103.32
28217921,120.1
27304923,74.72
13225970,61.25
28964584,126.7
21260055,138.6
15181451,113.85
19721291,75.91
24345718,61.4
6451892,52.37
6349146,87.22
2989394,103.88
24159289,139.24
29352755,69.68
270315,61.22
6460353,164.51
17751140,63.9
23626598,186.84
14803710,116.69
28386154,76.15
24775817,97.73
9996642,121.26
931352,91.31
8206060,210.25
9248239,115.25
715102,97.25
5267177,65.23
16338143,86.42
18932586,54.73
19470886,202.9
23723970,53.99
8334574,152.42
23689295,396.67
8594833,289.7
28384184,77.18
29562290,90.93
31555,175.48
15345019,112.62
26190785,81.23
24851556,82.32
10958463,81.88
16478472,142.98
27015568,79.01
19195537,263.81
15467900,75.2
3042553,102.94
9995077,68.75
482365,163.15
20605087,62.68
3924397,80.38
971247,158.78
3350417,84.41
15337044,74.66
14330688,136.18
15497821,486.19
21605900,66.37
10267034,115.89
16506121,120.86
28989914,202.41
385853,150.41
855573,178.23
22292535,88.23
1069758,74.76
22166900,281.62
8347980,115.51
27540824,75.49
23420032,183.54
14246150,201.74
29655330,385.01
28826608,81.09
29158689,257.55
22101034,72.93
16171678,119.6
17558130,102.09
28416902,121.21
22453638,181.08
12806491,76.87
20514316,259.3
27846659,221.02
2243321,81.2
19346150,86.17
27703806,245.66
24245905,198.1
14651787,186.03
13520598,191.58
2875923,85.89
24089904,74.2
25517197,577.42
13997902,93.31
28630736,89.04
4397455,205.24
25011804,94.4
4906823,63.3
23307751,146.08
21216288,74.1
10546363,107.72
6598334,97.01
17796507,55.31
13314752,72.56
19875728,446.33
22225504,51.48
26741585,140.43
27604639,112.19
28965565,66.95
20630578,136.22
18734568,81.02
20000820,67.01
28195632,207.24
365227,141.94
2613864,329.74
28240688,327.12
9274832,161.48
9992525,74.7
14756990,79.78
9944013,102.67
18387366,47.86
28847050,287.64
9678488,181.6
16431249,152.63
24580943,121.09
26449775,120.63
16012941,97.7
20189048,57.29
16271818,190.97
17482997,65.4
26814584,469.4
22926669,117.98
22282585,128.05
20305160,525.12
27577221,606.93
4726388,214.74
7579573,131.69
16285996,98.46
3061093,107.93
16792622,60.47
26747320,199.75
16178696,132.98
22323960,152.88
28123708,99.37
5466630,161.25
25186915,95.95
20703198,106.15
24140533,177.59
15115382,124.17
15452258,110.31
22406991,50.46
5055033,91.55
29540687,222.86
2417098,139.04
22478609,143.84
11190497,120.0
18462681,70.81
23676481,157.26
2106662,286.39
20193830,210.13
27083945,96.87
16040229,170.71
13282638,127.79
12521143,72.66
15518031,101.25
21177575,56.57
2243540,503.93
19606903,165.48
16846366,629.0
12110990,403.67
29650847,216.11
1308841,88.73
6999056,138.95
22329550,121.49
4424261,241.78
4595507,121.6
24226175,98.08
21384461,79.17
3922417,133.74
15127055,63.38
17591452,163.3
9254736,88.44
1279234,166.24
7280528,128.67
29630190,102.38
28961085,235.24
8435067,90.33
29632875,51.71
29280323,62.04
16186637,702.31
25940362,126.61
24020863,544.14
11052982,240.65
8442997,219.22
19944735,107.63
2201581,116.69
17330186,128.26
23905542,75.99
22224072,170.72
20171270,72.83
18254259,71.56
15870454,119.97
25780292,258.52
18293726,81.33
21836974,83.55
22464849,94.54
5939328,193.77
3758686,143.29
13859707,74.73
17040449,128.86
1664614,271.29
19303558,50.41
20614953,74.87
15596539,72.8
25545177,57.98
15259634,77.39
16219994,139.7
15342701,103.09
9453245,69.41
8446914,139.54
3215660,143.06
16736830,230.75
3240838,100.81
21630541,128.4
26277872,105.0
22714327,94.27
27491293,227.91
2267508,138.51
15182188,124.93
10013750,85.67
22047176,46.14
9733138,177.51
16256074,54.29
100186,141.08
7093979,317.24
20265742,148.0
3883020,115.03
28988962,155.11
9405124,75.96
7161718,134.09
28963934,146.78
16525573,182.15
26057252,85.03
21620557,124.73
15941474,68.16
27352555,227.79
26720884,135.67
13450446,253.18
7252856,102.36
11495797,274.42
6662609,71.98
770729,101.91
12067652,140.64
28741548,70.42
1646541,123.3
8173559,50.46
8652647,349.35
8255464,94.96
16350431,82.82
19858046,283.0
11322391,76.89
4271119,124.89
1467238,155.6
17383677,109.61
27598775,82.21
481022,166.3
4707159,135.08
658366,123.87
3749971,87.86
6553268,342.53
23717431,227.01
14858544,163.19
26442431,107.41
1582837,60.75
20308833,77.72
17952472,107.48
20848135,83.86
21667733,85.29
5590387,128.63
26893284,252.46
15322871,89.79
25140344,191.74
26274345,134.58
29227134,84.38
22605207,82.6
15584096,244.26
23275920,111.05
12738836,94.82
9772152,162.56
21379252,389.49
21177976,107.37
25860905,369.53
19768829,193.54
22283652,165.6
11207036,202.32
16321573,352.96
15432264,140.64
5384643,114.38
26096188,86.34
16534762,113.29
18522181,222.01
27255101,76.09
27733195,69.37
11871993,168.62
22261174,220.53
4268286,91.99
23953696,353.19
2082223,81.56
27758524,88.26
7900546,162.15
26779327,97.46
29059836,167.88
19009220,62.74
7817350,77.12
29260361,507.26
2044889,140.06
13261498,256.99
25677687,65.89
19702232,53.91
23477827,87.99
24827079,64.02
28289954,78.86
22869995,54.84
19829879,161.0
17430853,63.68
16652059,90.04
24514134,121.18
22099954,133.56
23593710,225.67
23265699,100.58
10123450,213.32
13337150,107.8
8878172,91.83
19655186,166.3
35526,201.65
25891334,65.24
20088021,237.75
25568873,60.92
28408743,81.29
10943915,221.56
24867995,312.15
4867749,163.17
24121036,83.84
15073292,71.54
13659055,112.42
8813306,134.02
28326847,320.04
11837962,170.16
4947174,81.07
23752068,209.17
2273117,483.87
27926845,325.66
10848827,55.99
17169353,982.47
16710722,108.91
25814918,178.26
22996825,102.16
6713821,77.01
12298456,190.24
6146238,93.73
8532876,103.27
12267734,172.56
753687,150.36
27978240,75.37
24499863,135.64
17793180,122.77
7664594,83.21
6692975,109.1
16376497,159.38
13318272,104.08
26692006,275.76
28029114,170.61
20183695,145.94
5581273,62.66
7854426,149.01
3728135,161.94
29701773,179.1
16996664,206.68
12891755,90.66
6452764,115.05
29610311,59.12
3880588,219.47
23167654,553.55
26198481,105.44
22001381,158.34
22687336,79.53
19888160,82.97
16677256,160.31
246938,203.63
24772896,195.98
16851711,92.97
8256749,124.97
18445936,92.66
7911917,90.55
11371974,89.64
20135026,140.65
29359499,218.12
27266217,300.99
23761280,97.61
24657799,237.63
1073832,107.42
4201905,134.27
13511266,124.35
890855,58.77
2716929,60.82
21312403,150.23
19298754,146.32
4956896,169.09
18874640,180.54
16256901,109.27
10249076,124.89
16795503,165.18
21934202,119.2
24258997,152.34
11450373,156.73
331854,115.48
9945496,206.41
24544929,59.64
27599185,141.76
13187307,104.75
21767656,287.81
7228397,421.41
23235139,56.82
15187369,114.49
18543045,110.05
7656308,74.06
14261371,213.8
6528040,68.52
28269909,181.64
12852083,177.08
22959528,92.17
18359426,80.86
18585549,94.5
15595714,152.6
27578867,193.43
16438712,51.77
16378706,60.89
16534157,64.73
7599838,116.61
13346741,81.14
20075580,53.38
2537383,177.78
23769345,228.92
12071153,125.94
566943,134.67
27089541,70.52
21885860,54.01
321902,249.57
27779334,90.51
22176678,90.64
763912,337.45
25286006,132.03
20331226,127.72
16507002,115.97
22953136,146.29
27391130,47.16
21518893,100.75
4899352,240.7
9261610,189.08
24971098,65.23
24673038,214.22
27896043,65.65
12568401,145.46
7113393,95.07
3554230,172.36
17848657,156.39
3492910,110.49
16405590,247.12
25947574,96.05
13864551,142.9
8083295,194.39
10103643,64.09
26605091,60.41
23992114,800.81
25188424,97.46
22809557,65.67
22157683,174.56
2478415,147.66
5238,163.24
13081306,111.2
9116734,102.32
6391465,76.58
20015736,132.8
14611399,123.32
26238688,64.36
29709528,245.33
19414211,161.52
15254789,204.09
18795556,175.83
3166540,206.6
3258555,127.22
15805327,94.7
9971730,157.64
9777601,168.71
20504755,87.79
20435714,69.55
23678362,130.53
17187942,146.32
22177793,156.77
18789421,137.1
21098717,203.41
13451599,165.63
28602842,291.0
8238028,164.83
5638792,85.44
13565540,126.38
21963428,74.22
20849060,124.32
18924273,57.83
7461910,201.2
2615065,85.19
24022679,98.84
27703859,196.82
4102483,101.26
666613,162.4
5055620,206.79
29436203,145.81
7561129,60.44
27291079,62.65
44161,161.53
10281054,69.36
26946148,159.43
4328475,135.46
11381288,191.81
9507112,170.67
13802334,48.77
25688554,144.03
4753434,205.65
10100512,102.74
4973520,89.88
24770120,134.0
22410110,153.55
2576206,92.04
6939668,145.38
21645289,86.35
27130866,103.81
26895663,145.54
12113280,76.06
22250309,151.09
13186804,237.31
22672271,59.93
26004226,183.79
16472789,96.39
16722202,112.31
18238161,72.59
28606376,303.16
27953124,134.72
14695540,53.12
21924630,114.82
20674260,61.87
17497776,90.26
6492185,101.14
482765,109.44
28472760,218.87
6094046,159.31
12601973,57.56
29392714,55.88
9492069,119.01
11190831,205.24
5259407,287.56
22283613,69.82
24621401,96.39
4041383,91.66
23527821,52.73
15791163,84.05
21516649,75.29
18599156,148.47
26879404,129.21
26839646,214.72
16674233,52.92
8914109,147.1
19733847,232.05
20267253,52.95
17683202,172.29
7984285,67.18
21811156,107.01
20826110,182.62
29234885,284.1
13082788,104.63
18686501,66.94
23937502,87.81
27991020,91.32
25776872,429.94
16581779,148.18
25861898,284.69
17751338,150.55
8899450,151.65
378460,182.66
16393191,84.49
3662091,173.89
8616888,374.37
7131007,75.0
15556066,89.13
840594,201.58
27162696,70.05
25344650,174.17
14577490,85.52
16166989,83.85
10067199,70.48
29509262,147.33
29541077,257.69
22503340,46.28
4393563,84.67
16503382,103.01
19226897,76.77
28499726,118.82
14254624,200.32
4286662,210.37
26806179,74.05
6185599,58.42
7850400,306.6
10941762,258.98
176653,84.49
7400486,127.24
19702049,110.15
20584605,109.05
6283933,63.08
24098895,118.86
24653413,294.58
17876921,125.28
20076056,111.9
9903132,198.48
23072308,126.36
15799338,106.56
29687924,83.4
5926854,193.69
2603870,110.92
13752982,153.32
18377794,139.34
8474260,71.67
795680,107.04
26332425,97.67
9979270,237.55
24441477,119.29
9043290,79.42
940116,64.89
10031678,114.41
2485774,146.29
26569882,82.7
18790512,57.14
29647364,134.34
1278784,129.63
22713353,80.37
19346860,113.31
15785088,164.1
13606459,123.9
699348,117.79
21995446,142.02
26398428,62.43
27816015,129.19
22164743,97.2
17465199,154.73
16892151,74.84
8424350,220.17
8770660,126.78
4766468,106.76
22079387,162.19
15310116,78.29
13406150,141.9
19408914,259.98
18508607,123.52
13799217,138.91
21048346,167.09
9691842,121.24
3265275,363.04
21325259,103.56
27061726,79.51
29761136,213.05
28655675,205.98
19908261,298.67
20895982,139.17
24826817,181.24
4555470,154.85
832772,181.45
842462,272.0
1208953,78.75
22778086,71.04
1856027,340.76
6654323,112.23
28605855,57.05
13652411,144.46
28647979,59.81
23920810,64.83
7710608,506.79
7094462,99.6
23702174,224.85
2677779,52.37
15327651,66.01
20035612,56.44
8846233,230.68
26898028,37.09
853142,76.47
9128491,82.93
15149591,500.9
16148691,268.08
21607905,76.54
21649044,246.63
17937309,115.5
13461412,217.33
20632255,120.27
16345943,212.31
6701795,161.73
248946,153.61
5986444,149.07
14179120,55.11
21921994,304.55
29629862,97.5
12795290,106.15
9779209,112.72
8924504,48.14
27663407,65.46
16251345,267.95
1467474,204.4
2178294,144.36
8472812,153.16
12106946,91.38
10016832,178.93
20983193,149.95
6094708,152.58
11992092,108.41
21980316,77.61
23041312,174.96
21621353,98.55
9365176,144.41
13020187,242.02
22869881,94.05
15371873,93.75
15704213,101.47
15216703,131.86
22225555,176.81
5361021,71.97
25231230,64.58
29121598,221.79
22064197,189.98
15982208,151.76
24869414,136.87
4196896,173.83
6942211,154.2
23852718,146.25
22096731,70.47
28003856,88.49
1941495,332.56
8468835,51.77
28636696,115.49
21998027,62.88
18291916,101.08
28776478,830.52
20408891,173.11
23858270,76.52
22195204,48.75
18872091,95.97
12610388,233.16
4537297,90.34
20316497,144.25
17286082,95.03
17857890,63.32
13866269,84.68
6544347,141.9
6155128,154.31
14539106,293.46
6742680,144.57
13188839,238.68
10272718,84.31
3378576,104.77
25806562,104.51
24576230,63.25
23523145,291.69
16237428,82.85
19719862,90.01
6738639,176.08
16517710,183.44
29682133,53.5
12554945,62.4
24057278,95.69
14371877,111.83
12852935,170.53
19326306,54.73
741797,180.76
22179873,94.74
26335893,226.85
22865379,97.86
1511534,55.54
21198731,164.29
13459841,197.88
15395736,97.9
133025,93.56
29582742,100.13
29538158,151.87
28892413,101.61
8838957,128.0
2134294,77.37
25012767,105.9
1123934,165.6
14322,138.22
21985823,231.25
2249878,605.13
16336867,67.44
17667194,73.28
3372642,258.85
25245882,186.5
22703004,54.33
14500533,162.51
18787950,67.1
2539,208.31
18867210,70.56
27509983,122.57
6027345,77.58
18180304,84.3
5040951,136.32
14625676,204.78
4672445,174.65
26305654,169.7
18189659,54.41
19424191,173.39
3490317,185.49
29566175,82.4
21943938,93.83
16394576,91.56
26638676,162.97
23508794,147.22
6846956,169.6
29289420,140.8
14489701,94.13
26200249,248.37
14594441,85.6
28125613,75.98
24542531,209.65
25082097,103.44
16413425,77.77
16469132,85.92
29103586,128.86
21578838,298.34
13357413,801.63
28287064,136.19
15702021,82.87
4539483,115.13
18809473,252.8
10339057,73.6
7664263,115.49
2355060,446.13
28011594,57.16
9184945,81.0
4520941,349.67
25771285,76.37
23059484,140.5
12019427,182.86
28176835,61.29
10605445,90.66
13452474,178.87
13814049,75.65
11739071,187.43
28739519,107.09
3840286,121.78
13883020,269.94
23702555,140.2
7966447,103.82
517712,175.28
18689588,221.88
28600950,97.05
9514721,356.68
26131873,277.2
6362061,132.16
16238569,201.07
16144586,95.71
29703818,53.94
39704,148.28
4677469,120.86
10609012,195.98
6901734,139.04
22586553,73.82
21789545,84.13
27362458,70.48
1377320,290.62
28889534,73.38
19094835,186.96
24967765,286.07
24188354,139.47
18893708,511.83
7611764,73.21
25814376,86.07
13415187,80.05
21694927,52.77
25893395,58.87
27109526,326.84
5364337,125.19
5506438,172.21
17107385,84.66
26719190,88.64
16026567,72.1
23059611,123.77
26063353,207.82
13765918,184.52
8628430,77.73
15334973,57.75
9689359,249.17
1046443,107.54
10985093,77.25
2075471,48.17
21763215,205.19
19250443,213.66
17710620,116.47
14331775,71.62
15178955,56.2
22960080,71.53
7484548,50.84
22309616,81.37
21656310,113.87
28958326,149.38
6750004,135.94
20932707,87.97
20856945,134.47
13669613,161.58
24535740,518.47
22737164,159.88
23151066,136.91
17123646,55.79
12903170,200.04
16662964,152.59
24884922,115.26
4403928,63.32
7561257,121.01
23166224,64.08
357224,98.18
20553129,103.4
7746285,101.2
6421429,83.87
7215836,105.11
20287322,126.13
28485500,115.19
18550366,170.83
28990717,207.31
28274757,107.01
8649999,61.3
24480789,62.47
26303592,159.56
16273818,344.52
23012588,74.53
20537153,136.02
15072878,74.0
1354250,120.11
28730408,193.51
20384987,170.61
18828803,267.35
6227980,368.75
20674263,90.85
27910119,238.06
23684864,231.3
18441757,92.81
29059214,147.05
28585982,173.94
29545094,50.28
22478568,119.91
14547982,97.86
584122,92.42
13431257,238.97
28251851,55.41
27784090,78.82
14125891,61.31
7931059,88.24
13697001,52.88
7728553,168.51
29182727,60.4
25403075,77.39
271694,252.96
42729,130.31
4841431,123.97
21982707,232.91
4047751,289.47
22259132,132.25
297611,72.71
18254657,52.11
6292029,96.36
14152775,287.64
27814106,268.62
17385564,52.83
4343956,104.71
19988369,96.24
14809310,221.14
11991997,104.02
25153334,96.06
704838,159.5
3153140,457.36
25451323,123.04
20194264,193.11
7111940,71.43
8990063,211.11
19891174,68.92
20070296,712.74
7024774,335.34
19679555,55.58
1808550,92.42
12292226,253.46
7532533,188.8
23873095,347.02
18414310,64.59
9106711,174.49
13680118,176.57
22618993,59.26
16484636,109.42
29043928,120.63
4839016,166.87
21945438,226.03
26594845,268.7
26894122,167.55
15154905,108.85
10490073,108.08
18682184,136.74
199100,245.66
19830726,147.99
17812444,392.72
14164263,53.65
22748332,224.81
22336423,136.59
4890335,198.78
2291507,350.05
564649,214.19
7383722,140.93
20825689,257.47
7983640,87.8
20917199,93.99
27955820,253.13
6925372,65.03
8001287,115.16
28667659,196.96
5706280,174.42
25161073,200.0
14205364,280.87
21088326,110.04
832157,67.34
29650485,195.24
5588684,207.52
21551076,75.25
18548112,149.81
27161104,40.54
18399865,344.89
22044014,115.29
22470815,70.81
19206035,83.65
20873362,62.68
11397141,118.37
25802592,99.7
6196354,58.05
16207381,365.0
6627449,116.74
6385547,276.51
20139125,290.34
16981381,194.68
13972766,143.89
17251611,79.82
1313711,180.23
7858673,103.1
3586141,63.75
9253112,63.55
22232470,113.11
25134311,253.13
4559096,171.27
25030760,65.81
2956443,316.02
29012035,220.09
11651980,198.05
23784779,129.69
21769940,135.97
7258306,139.48
302057,76.09
22423342,71.65
12990587,466.91
29359223,138.62
7572637,141.86
28785322,238.14
7361438,111.62
24692750,66.84
26756546,287.27
5404201,124.42
18329309,84.66
682032,61.16
293004,198.55
7024474,94.84
7619039,337.02
27811050,72.13
23446952,94.61
12869679,141.59
20712652,101.99
6812456,113.79
14821494,235.19
18236999,59.08
4925368,56.43
28588004,211.05
9445180,123.41
13731898,257.98
15645988,68.42
23819961,264.22
9025565,153.75
13959891,158.47
763600,107.3
405408,249.01
2781747,185.56
218358,83.83
3593491,58.73
18916850,48.72
11817955,189.79
2141667,62.23
26425484,159.53
19056511,98.38
21029490,59.94
4891477,81.83
4549155,119.97
21426817,60.12
25497712,70.48
23053338,72.85
25799863,124.86
8485057,72.54
27203646,403.8
9937434,167.61
8937816,241.92
19070513,159.47
2714699,135.7
27292217,307.81
11291688,570.29
4882405,158.47
281521,268.5
24423321,162.24
3485728,87.93
27723810,73.41
4967114,181.21
11412104,64.85
9402784,62.87
18388455,175.89
18389211,110.32
22435504,85.26
602888,143.63
24830346,235.25
9384723,173.27
26663492,56.91
19390119,258.51
10528090,113.21
16288234,46.85
23485972,283.21
17189531,283.54
13415952,72.69
29126425,53.93
28160047,90.24
22388659,165.41
22164005,67.16
857696,171.74
7535286,69.43
21733510,66.13
25378040,104.3
5706045,199.97
21770068,107.78
18110008,108.98
24755348,186.66
27552426,89.66
26527543,140.11
7331835,185.1
25399303,62.63
10307009,122.85
9776318,188.52
13558882,359.09
25868383,59.77
13001199,55.69
17444704,526.54
17554190,51.52
21437933,66.25
19653554,253.35
19241855,58.99
15199186,317.21
21748242,148.91
22731560,150.81
24326705,67.08
13448568,203.63
292047,100.26
29034966,105.06
29454452,191.99
27367184,61.96
10032842,534.46
20728525,199.1
13669391,111.48
12321626,168.96
12699413,91.2
7151565,89.23
25940097,554.8
17637787,186.86
6923000,119.35
7883146,61.08
29243499,117.48
8972035,218.92
13766130,112.77
9250241,164.44
2553391,102.82
28344470,119.7
17173473,65.23
23377429,232.65
306702,116.26
28010219,124.53
1466081,167.62
6476242,362.77
6740709,77.5
7774167,65.18
10038693,106.59
12063726,90.17
58471,190.45
18784575,61.19
19250619,133.98
25886299,194.96
10625484,113.13
22455181,154.58
19763459,95.04
7873655,131.51
600775,92.96
21936288,109.07
29531124,92.96
8186924,140.43
23748601,113.52
8522933,134.18
12264835,313.58
14361378,105.93
17654659,220.43
21631581,106.22
10000433,148.03
19433834,98.93
27367859,36.76
6924793,134.68
782063,122.61
22000913,77.33
4795857,128.56
190974,115.93
27905583,71.96
10990260,69.19
13748499,196.06
15915444,290.48
13805038,167.27
5106214,276.42
4568327,104.82
14568352,118.59
11769741,50.97
28049432,151.89
14808499,124.98
25789907,204.24
16321376,79.53
26009892,174.24
21312749,76.0
9377185,74.7
8387244,46.6
805218,111.13
6378298,75.69
3849347,156.74
23542322,195.03
27302499,145.44
26529593,63.25
3318859,82.61
10055764,259.83
24249654,188.29
21635623,75.31
6402424,81.59
10085478,150.17
26952181,57.79
9813567,66.87
9726043,185.97
9843634,77.4
10810807,195.82
2577467,111.45
15817291,77.35
9714870,91.91
24889660,180.13
20050489,122.67
13583633,202.56
18313862,70.94
22690507,68.07
8505,106.18
20724,76.0
14980174,202.8
27163003,75.36
24828192,63.12
10729692,141.17
13769969,94.88
26689874,150.35
28817793,109.86
21232235,178.93
15969106,210.48
26491245,331.83
28716596,194.74
27257929,79.25
22972690,50.43
20590695,229.04
7362840,80.5
5546217,276.42
9487251,71.93
19701946,181.01
4348161,108.54
4849703,113.52
16085436,81.97
26359068,104.0
21212488,76.57
17295823,48.87
9976784,211.4
21566886,244.19
15339227,78.65
15949821,298.04
21575741,93.55
28548214,214.11
6643716,105.17
7368887,92.23
1461822,90.11
19530518,105.78
1453049,101.12
6104187,98.23
27570295,279.59
2565087,83.2
27572768,66.97
27782958,82.76
13573625,242.53
21788114,98.29
23696695,100.09
11470210,92.06
20387216,114.16
845514,141.63
29507584,222.9
19157481,71.01
22663674,298.32
26782100,199.43
27366041,70.51
1086598,503.59
25355219,55.57
18583072,64.07
8496270,162.01
3041889,168.79
23593409,108.12
11642165,83.92
7933400,133.8
28338298,81.61
13771172,44.86
22677416,99.21
12624890,69.98
7823546,83.45
866890,73.26
1914461,133.9
2975715,287.02
20379724,359.4
15604507,91.16
8589668,129.71
4685448,110.38
16427610,130.51
28154869,124.3
16141132,163.38
25317547,83.3
23373453,57.76
7714664,91.36
65268,125.49
16216301,62.54
7774722,252.38
28696391,130.27
27492179,83.63
22376218,205.5
26939323,60.72
18272189,115.22
24337254,190.51
24776834,111.67
13684608,438.55
15855646,89.16
850517,334.43
25453535,204.23
16087249,497.62
21850158,67.56
63546,84.17
7272680,79.14
2663296,173.13
6269808,312.64
8630185,94.46
21529436,56.1
17192800,82.46
14575138,49.09
20285167,116.95
3876850,84.29
16854236,155.04
27524574,84.99
19242154,81.45
236671,125.34
7094262,229.19
20121957,56.88
26363163,74.99
16311528,203.62
26166442,70.76
16718287,61.97
11495015,74.91
21010586,165.61
13233113,217.47
28965064,176.19
22863817,106.58
15532958,187.57
25948697,55.57
9461236,124.25
9819589,101.14
22473389,285.98
20056328,217.24
13573828,320.52
28659061,117.24
18957774,175.07
20055304,94.46
10943209,96.08
20236141,273.41
28390960,76.96
16243676,302.02
11490744,187.31
27309199,35.73
24307110,131.82
29760102,243.62
7072541,134.69
7651885,246.09
29203845,215.52
26805201,55.15
4312431,90.87
785366,166.45
15528972,283.49
23882152,59.88
7203943,139.85
23539037,55.43
25097357,133.52
5119201,324.29
17434184,153.65
8354105,149.95
8881329,59.95
23754446,189.85
22029995,101.04
25225551,169.68
7529231,54.51
11374453,180.96
15188738,86.49
10801474,66.41
22108539,194.82
26326600,181.54
6748952,91.84
21790122,68.73
27165188,250.92
7894025,121.71
21966418,157.32
8368973,123.67
21701158,80.01
1515659,98.16
6130778,80.95
13565111,96.21
6541532,101.48
1654561,88.67
21309950,134.77
6691723,164.4
20923712,117.62
6611380,78.59
13444490,203.63
5204458,99.1
22869229,190.48
19671061,80.55
21279172,139.76
9334086,127.4
4549557,151.67
23724383,93.42
22344535,87.4
11557387,224.63
27339858,168.46
29612551,99.03
29392426,117.3
1992676,124.36
4670157,166.79
28580323,108.57
2295924,384.3
22734359,315.69
26043558,100.44
16288650,135.58
11967737,76.41
491529,230.6
28755866,166.2
7928917,195.56
3090474,128.72
21799291,127.16
12619450,52.71
21789289,49.54
8012793,142.35
21649411,174.03
16028674,91.43
15255254,81.92
28893576,63.99
16189705,102.57
16586422,80.18
23873057,43.03
21308792,123.79
453255,190.45
25949539,339.93
28245930,157.23
20171018,70.25
23668975,334.54
7054405,80.44
9765276,61.73
21907916,90.46
14856799,81.41
7015831,57.93
3905849,166.68
28400092,47.72
20425764,193.96
4986843,135.57
21803056,136.58
13434959,114.06
22984172,606.25
21632527,77.62
23921536,157.73
6033449,119.85
29660303,146.74
21090094,53.93
102995,177.49
9357,162.71
23381366,100.73
1891798,103.23
9414019,315.76
14696141,59.15
6855624,55.0
16805869,101.93
6400255,372.49
656281,80.4
24654242,177.91
5341379,107.37
27290648,107.79
15206836,597.07
20282957,66.84
21124150,129.76
17367289,55.72
17188465,191.17
25537456,295.18
11202286,101.12
13856810,137.29
3302921,222.45
20679388,159.73
185478,130.43
14503754,106.95
25334775,215.03
13163427,348.71
28833353,80.73
22028706,124.41
8841107,103.53
19367736,63.56
26832236,129.74
13200190,116.57
28025772,82.39
20558461,51.03
9532435,229.35
23749862,163.15
9370370,94.38
17716523,106.3
20800988,68.24
27278724,374.35
28050418,131.11
19027786,67.6
21382477,72.47
29680178,167.99
1344387,111.89
3971065,207.38
2069051,176.53
22172623,81.33
8339286,49.77
1793411,210.43
15303092,52.82
28161907,222.77
12355067,100.01
4331684,391.38
12794791,58.33
23684909,225.28
80493,136.74
29754946,172.99
14111254,140.4
28939377,293.58
27973787,275.72
17366807,168.16
4028670,111.92
22674762,79.86
26165195,57.36
22258159,84.8
25670947,311.4
27061785,103.52
29542926,37.26
10702865,232.85
25868880,221.57
7048331,264.72
7259369,104.81
886808,59.09
29449537,106.57
29174021,179.96
1469895,215.76
27165702,149.56
21354913,60.86
2115784,92.06
8173609,177.34
29598023,86.79
17171235,78.1
20896858,97.34
24042043,271.25
21110408,112.35
13789278,631.06
28933262,389.49
9975425,62.3
28144810,63.02
9315478,89.18
6209994,378.07
27506090,429.85
8309731,74.96
19812298,71.11
5534660,104.4
4654318,182.28
28412371,119.03
15568616,152.83
28405425,50.59
18649806,83.55
15000377,128.36
19163361,75.37
22418635,61.51
16241833,61.0
8688783,225.84
28513853,254.79
21367660,80.86
27173360,128.36
19062062,157.16
8339140,144.37
23456438,74.49
27484611,228.14
9329090,224.18
15482512,87.02
9755785,70.4
19094459,222.69
17252229,81.16
6391286,78.74
6611502,81.86
13961702,83.82
20309089,112.91
14100582,190.75
27529564,92.04
10298783,105.72
10946644,199.02
15880475,55.61
6782841,65.11
28483408,356.63
14715080,179.48
13564490,201.44
257686,146.35
24132315,93.03
24179556,98.13
26747129,66.43
13623182,86.45
29005653,185.65
784169,182.47
4261951,214.51
23852841,63.41
6388185,179.54
4013668,176.5
10138349,80.62
26038180,104.33
6709867,83.48
28764308,162.26
11799451,125.36
16873711,84.2
503790,114.03
13526638,203.85
19246114,237.93
9683486,72.35
24286747,123.66
21603901,105.09
11657725,109.38
21660363,99.36
28775021,124.11
23185690,262.71
23810714,94.22
17997486,138.78
15020932,168.59
27678634,104.99
17140782,84.21
7643399,136.72
14014730,61.96
1053523,338.04
4384442,97.91
20587567,181.4
9660635,113.45
26054026,107.59
19153259,61.11
20165947,80.92
4567820,90.14
1755484,143.4
20815884,158.85
13750448,82.13
544131,106.12
7017768,86.31
19847790,159.0
28517276,110.6
13906623,101.92
23557996,117.96
19568441,330.6
10161361,130.19
21964623,111.76
16580,153.45
11581420,68.35
16119475,379.01
28778379,238.88
106906,82.21
20663844,136.57
17137388,192.85
19851136,166.04
3339273,125.97
17980140,46.81
26670714,368.26
10038170,150.46
24725794,116.76
12145787,253.17
27580964,92.06
7454426,65.1
9369426,73.27
20928896,69.84
27783928,211.07
2320581,161.76
14092722,180.12
8239352,59.22
8414314,81.87
23053294,74.75
27904745,210.13
27528305,218.91
26307734,69.86
23189933,102.4
369671,379.56
19660325,84.18
19347384,172.7
18997986,347.98
20570518,154.04
11437792,92.11
16308886,140.53
26272163,77.74
18330871,116.58
9820483,87.68
3943279,136.79
10811681,229.37
15790640,72.68
12757639,134.9
6638446,123.04
29562746,90.03
3267114,147.89
14135050,59.91
19670534,90.71
1645915,99.85
16463655,132.28
1128681,86.13
23839732,216.38
25356602,61.26
18852200,116.02
18459948,191.65
8733480,67.53
27365908,259.06
9773158,797.19
10336440,72.11
14229842,92.61
6544209,154.03
8987606,101.48
9445593,214.54
2391204,151.34
28254358,165.17
22047750,69.03
16248277,219.81
1987546,74.29
21823574,69.42
29185240,117.65
12783809,135.48
658008,129.05
17122333,474.0
